"AverageSpeed","tick"
88.00000000000001,105.0
87.30999999999997,106.0
87.30999999999997,107.0
87.19999999999997,108.0
86.19999999999999,109.0
84.51,110.0
84.84000000000006,111.0
84.95000000000002,112.0
84.72999999999998,113.0
84.51,114.0
83.60000000000007,115.0
82.71000000000004,116.0
81.91000000000003,117.0
81.80000000000003,118.0
81.11000000000003,119.0
81.11000000000004,120.0
80.19999999999997,121.0
80.30999999999997,122.0
80.42000000000002,123.0
80.19999999999997,124.0
80.19999999999997,125.0
80.19999999999997,126.0
80.64,127.0
81.19000000000001,128.0
82.17999999999999,129.0
82.83999999999997,130.0
83.17,131.0
84.04999999999998,132.0
84.38000000000002,133.0
85.4,134.0
86.39,135.0
87.29999999999997,136.0
88.07,137.0
88.72999999999999,138.0
88.16,139.0
88.63999999999996,140.0
89.00000000000004,141.0
88.33000000000003,142.0
88.66999999999997,143.0
88.96999999999998,144.0
89.18999999999996,145.0
89.41000000000001,146.0
89.63,147.0
89.85,148.0
89.65,149.0
89.96999999999998,150.0
88.78999999999999,151.0
89.24,152.0
89.46000000000005,153.0
90.12000000000006,154.0
90.45,155.0
90.66999999999997,156.0
91.31,157.0
91.85999999999994,158.0
92.40999999999994,159.0
92.96000000000001,160.0
93.51,161.0
94.04999999999998,162.0
94.41000000000001,163.0
94.67999999999999,164.0
94.79,165.0
94.79999999999997,166.0
94.79999999999997,167.0
94.37999999999997,168.0
94.49000000000002,169.0
94.60000000000004,170.0
94.70999999999997,171.0
94.79999999999997,172.0
93.6,173.0
93.71,174.0
93.82000000000004,175.0
93.6,176.0
93.82000000000002,177.0
94.25999999999999,178.0
94.81000000000002,179.0
95.58000000000004,180.0
96.35000000000001,181.0
97.12,182.0
97.88999999999996,183.0
98.10999999999999,184.0
98.88,185.0
99.64999999999999,186.0
100.23000000000002,187.0
99.16999999999999,188.0
99.58000000000001,189.0
99.65999999999998,190.0
98.87999999999998,191.0
96.98,192.0
97.20000000000003,193.0
97.41999999999997,194.0
94.71,195.0
93.90999999999997,196.0
94.01999999999998,197.0
92.61999999999999,198.0
92.51,199.0
91.61999999999998,200.0
91.4,201.0
90.95,202.0
91.28000000000002,203.0
91.94000000000001,204.0
92.82000000000001,205.0
93.26,206.0
92.05000000000004,207.0
93.25999999999998,208.0
92.07,209.0
92.01999999999998,210.0
91.92999999999998,211.0
92.93000000000002,212.0
93.48000000000002,213.0
93.58999999999999,214.0
91.75,215.0
88.12000000000002,216.0
88.97000000000001,217.0
87.99999999999999,218.0
88.30000000000003,219.0
87.21000000000001,220.0
86.78999999999998,221.0
87.33999999999999,222.0
87.32000000000002,223.0
87.65000000000002,224.0
87.74000000000002,225.0
87.91000000000001,226.0
85.73000000000003,227.0
83.67999999999999,228.0
84.45000000000003,229.0
83.22,230.0
82.13000000000001,231.0
81.61,232.0
81.39000000000001,233.0
79.94000000000001,234.0
79.80000000000003,235.0
78.48999999999995,236.0
78.25000000000001,237.0
74.22,238.0
73.38000000000002,239.0
71.82,240.0
71.60000000000002,241.0
72.03999999999998,242.0
71.92999999999999,243.0
70.50999999999999,244.0
69.52999999999999,245.0
68.73,246.0
68.91,247.0
67.99999999999996,248.0
66.11,249.0
66.44000000000001,250.0
66.66000000000001,251.0
67.64999999999999,252.0
67.97999999999998,253.0
68.41999999999999,254.0
69.19,255.0
65.96000000000002,256.0
67.06000000000002,257.0
67.83,258.0
68.51999999999997,259.0
68.85,260.0
68.39000000000003,261.0
69.03999999999995,262.0
69.50000000000004,263.0
66.79000000000002,264.0
66.22999999999999,265.0
64.76000000000005,266.0
64.98000000000002,267.0
64.62000000000002,268.0
64.09000000000002,269.0
